	year	origin	dest	dest_state_nm
82259	2008	ORD	SGF	Missouri
82261	2008	ORD	SGF	Missouri
82263	2008	ORD	SGF	Missouri
82265	2008	ORD	SGF	Missouri
82267	2008	ORD	SGF	Missouri
82269	2008	ORD	SGF	Missouri
82271	2008	ORD	SGF	Missouri
82273	2008	ORD	SGF	Missouri
82275	2008	ORD	SGF	Missouri
82277	2008	ORD	SGF	Missouri
82279	2008	ORD	SGF	Missouri
82281	2008	ORD	SGF	Missouri
82283	2008	ORD	SGF	Missouri
82285	2008	ORD	SGF	Missouri
82287	2008	ORD	SGF	Missouri
82289	2008	ORD	SGF	Missouri
82291	2008	ORD	SGF	Missouri
82293	2008	ORD	SGF	Missouri
82295	2008	ORD	SGF	Missouri
82297	2008	ORD	SGF	Missouri
82299	2008	ORD	SGF	Missouri
82301	2008	ORD	SGF	Missouri
82303	2008	ORD	SGF	Missouri
82305	2008	ORD	SGF	Missouri
82307	2008	ORD	SGF	Missouri
82309	2008	ORD	SGF	Missouri
82311	2008	ORD	SGF	Missouri
82313	2008	ORD	SGF	Missouri
82315	2008	ORD	SGF	Missouri
82346	2008	ORD	XNA	Arkansas
82553	2008	ORD	SHR	Wyoming
82969	2008	ORD	SJC	California
82971	2008	ORD	SJC	California
82976	2008	ORD	SFO	California
82978	2008	ORD	SJC	California
82980	2008	ORD	SJC	California
82982	2008	ORD	SJC	California
83803	2008	ORD	SJC	California
83805	2008	ORD	SJC	California
83807	2008	ORD	SJC	California
83809	2008	ORD	SJC	California
86271	2008	ORD	PDX	Oregon
86988	2008	ORD	SLC	Utah
86990	2008	ORD	SLC	Utah
86992	2008	ORD	SLC	Utah
87041	2008	ORD	SLC	Utah
87043	2008	ORD	SLC	Utah
87158	2008	ORD	SLC	Utah
87160	2008	ORD	SLC	Utah
87162	2008	ORD	SLC	Utah
89129	2008	ORD	SLC	Utah
91586	2008	ORD	SLC	Utah
92287	2008	ORD	SLC	Utah
92633	2008	ORD	SLC	Utah
92637	2008	ORD	LAX	California
92641	2008	ORD	SLC	Utah
92643	2008	ORD	SLC	Utah
92645	2008	ORD	SLC	Utah
92647	2008	ORD	SLC	Utah
92649	2008	ORD	SLC	Utah
92651	2008	ORD	SLC	Utah
92653	2008	ORD	SLC	Utah
92655	2008	ORD	SLC	Utah
92657	2008	ORD	SLC	Utah
92659	2008	ORD	SLC	Utah
92661	2008	ORD	SLC	Utah
92663	2008	ORD	SLC	Utah
92665	2008	ORD	SLC	Utah
92667	2008	ORD	SLC	Utah
92669	2008	ORD	SLC	Utah
92671	2008	ORD	SLC	Utah
92673	2008	ORD	SLC	Utah
92675	2008	ORD	SLC	Utah
92677	2008	ORD	SLC	Utah
92679	2008	ORD	SLC	Utah
92681	2008	ORD	SLC	Utah
92683	2008	ORD	SLC	Utah
92685	2008	ORD	SLC	Utah
92687	2008	ORD	SLC	Utah
92689	2008	ORD	SLC	Utah
92691	2008	ORD	SLC	Utah
92693	2008	ORD	SLC	Utah
92695	2008	ORD	SLC	Utah
92697	2008	ORD	SLC	Utah
92699	2008	ORD	SLC	Utah
92701	2008	ORD	SLC	Utah
92703	2008	ORD	SLC	Utah
92705	2008	ORD	SLC	Utah
92707	2008	ORD	SLC	Utah
92709	2008	ORD	SLC	Utah
92711	2008	ORD	SLC	Utah
92713	2008	ORD	SLC	Utah
92715	2008	ORD	SLC	Utah
92717	2008	ORD	SLC	Utah
92719	2008	ORD	SLC	Utah
92721	2008	ORD	SLC	Utah
92723	2008	ORD	SLC	Utah
92725	2008	ORD	SLC	Utah
92727	2008	ORD	SLC	Utah
92729	2008	ORD	SLC	Utah
92731	2008	ORD	SLC	Utah
92733	2008	ORD	SLC	Utah
92735	2008	ORD	SLC	Utah
92737	2008	ORD	SLC	Utah
92739	2008	ORD	SLC	Utah
92741	2008	ORD	SLC	Utah
92743	2008	ORD	SLC	Utah
92745	2008	ORD	SLC	Utah
92747	2008	ORD	SLC	Utah
92749	2008	ORD	SLC	Utah
92751	2008	ORD	SLC	Utah
92753	2008	ORD	SLC	Utah
92755	2008	ORD	SLC	Utah
92757	2008	ORD	SLC	Utah
92759	2008	ORD	SLC	Utah
92761	2008	ORD	SLC	Utah
92763	2008	ORD	SLC	Utah
92765	2008	ORD	SLC	Utah
92767	2008	ORD	SLC	Utah
92769	2008	ORD	SLC	Utah
92771	2008	ORD	SLC	Utah
92773	2008	ORD	SLC	Utah
92775	2008	ORD	SLC	Utah
92777	2008	ORD	SLC	Utah
92779	2008	ORD	SLC	Utah
92781	2008	ORD	SLC	Utah
92783	2008	ORD	SLC	Utah
92785	2008	ORD	SLC	Utah
93665	2008	ORD	SLC	Utah
97189	2008	ORD	SLC	Utah
98729	2008	ORD	SMF	California
99028	2008	ORD	SMF	California
99037	2008	ORD	SMF	California
99043	2008	ORD	SMF	California
99047	2008	ORD	SMF	California
99049	2008	ORD	SMF	California
99051	2008	ORD	SMF	California
99053	2008	ORD	SMF	California
100172	2008	ORD	SMF	California
100189	2008	ORD	SMF	California
100191	2008	ORD	SMF	California
100193	2008	ORD	SMF	California
100195	2008	ORD	SMF	California
100258	2008	ORD	SMF	California
101537	2008	ORD	SMX	California
101539	2008	ORD	SMX	California
101541	2008	ORD	SMX	California
101543	2008	ORD	SMX	California
101545	2008	ORD	SMX	California
101553	2008	ORD	SMX	California
101555	2008	ORD	LAX	California
102002	2008	ORD	SNA	California
103338	2008	ORD	SGF	Missouri
103368	2008	ORD	SPI	Illinois
103370	2008	ORD	SPI	Illinois
103372	2008	ORD	SPI	Illinois
103374	2008	ORD	SPI	Illinois
103376	2008	ORD	SPI	Illinois
103378	2008	ORD	SPI	Illinois
103380	2008	ORD	SPI	Illinois
103393	2008	ORD	MHT	New Hampshire
103744	2008	ORD	ATL	Georgia
103791	2008	ORD	SDF	Kentucky
104453	2008	ORD	ALB	New York
104455	2008	ORD	ALB	New York
104625	2008	ORD	SYR	New York
104649	2008	ORD	HPN	New York
104651	2008	ORD	IAD	Virginia
104854	2008	ORD	ROC	New York
105004	2008	ORD	SYR	New York
105006	2008	ORD	SYR	New York
105008	2008	ORD	SYR	New York
105010	2008	ORD	SYR	New York
105012	2008	ORD	SYR	New York
105014	2008	ORD	SYR	New York
105016	2008	ORD	SYR	New York
105018	2008	ORD	SYR	New York
105020	2008	ORD	SYR	New York
105022	2008	ORD	SYR	New York
105024	2008	ORD	SYR	New York
105026	2008	ORD	SYR	New York
105028	2008	ORD	SYR	New York
105030	2008	ORD	SYR	New York
105032	2008	ORD	SYR	New York
105034	2008	ORD	SYR	New York
105036	2008	ORD	SYR	New York
105038	2008	ORD	SYR	New York
105040	2008	ORD	SYR	New York
105042	2008	ORD	SYR	New York
105044	2008	ORD	SYR	New York
105046	2008	ORD	SYR	New York
105048	2008	ORD	SYR	New York
105050	2008	ORD	SYR	New York
105052	2008	ORD	SYR	New York
105054	2008	ORD	SYR	New York
105056	2008	ORD	SYR	New York
105058	2008	ORD	SYR	New York
105060	2008	ORD	SYR	New York
105062	2008	ORD	SYR	New York
105064	2008	ORD	SYR	New York
105066	2008	ORD	SYR	New York
105068	2008	ORD	SYR	New York
105070	2008	ORD	SYR	New York
105072	2008	ORD	SYR	New York
105074	2008	ORD	SYR	New York
105076	2008	ORD	SYR	New York
