	year	 month	carrier	carrier_name	airport	airport_name	arr_flights	arr_del15	carrier_ct	 weather_ct	nas_ct	security_ct	late_aircraft_ct	arr_cancelled	arr_diverted	 arr_delay	 carrier_delay	weather_delay	nas_delay	security_delay	late_aircraft_delay	Unnamed: 21
1286	2011	6	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7316.0	1579.0	237.25	89.81	553.94	0.0	698.0	578.0	29.0	128083.0	27124.0	17436.0	40684.0	0.0	42839.0	
1287	2011	6	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2403.0	557.0	39.05	14.12	185.71	0.25	317.86	114.0	3.0	36087.0	2414.0	981.0	12019.0	6.0	20667.0	
1288	2011	6	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	5105.0	1063.0	254.14	20.16	369.39	0.46	418.85	142.0	7.0	77931.0	19113.0	2846.0	23667.0	56.0	32249.0	
1289	2011	6	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	609.0	179.0	60.8	5.34	67.45	0.0	45.41	14.0	1.0	9687.0	3006.0	764.0	3395.0	0.0	2522.0	
1290	2011	6	XE	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4593.0	1029.0	168.45	12.58	341.4	1.22	505.35	328.0	16.0	76248.0	16773.0	1644.0	21897.0	93.0	35841.0	
1291	2011	6	YV	Mesa Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	882.0	167.0	49.66	5.0	39.1	0.0	73.24	37.0	5.0	12059.0	4526.0	241.0	1885.0	0.0	5407.0	
1292	2011	7	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4804.0	1132.0	251.7	25.6	392.33	0.0	462.38	164.0	28.0	72396.0	16069.0	1890.0	21740.0	0.0	32697.0	
1293	2011	7	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	155.0	21.0	3.41	0.0	15.11	0.0	2.49	0.0	1.0	1172.0	125.0	0.0	931.0	0.0	116.0	
1294	2011	7	B6	JetBlue Airways	ORD	Chicago, IL: Chicago O'Hare International	230.0	79.0	28.26	0.06	39.29	0.0	11.39	2.0	0.0	4733.0	1801.0	9.0	2022.0	0.0	901.0	
1295	2011	7	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	732.0	244.0	71.51	4.87	116.59	0.89	50.14	6.0	4.0	14528.0	4208.0	207.0	6253.0	19.0	3841.0	
1296	2011	7	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	591.0	137.0	34.12	9.53	61.24	0.0	32.11	12.0	0.0	8609.0	1802.0	1074.0	3687.0	0.0	2046.0	
1297	2011	7	EV	Atlantic Southeast Airlines	ORD	Chicago, IL: Chicago O'Hare International	478.0	156.0	29.15	17.06	18.7	0.0	91.09	23.0	2.0	14267.0	2399.0	1443.0	1360.0	0.0	9065.0	
1298	2011	7	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7529.0	1652.0	229.6	74.09	577.91	1.07	769.33	441.0	9.0	114950.0	23113.0	7552.0	36561.0	28.0	47696.0	
1299	2011	7	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2511.0	604.0	46.78	5.8	204.13	0.0	347.29	123.0	7.0	40278.0	3614.0	350.0	12992.0	0.0	23322.0	
1300	2011	7	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	5298.0	1258.0	257.66	17.48	464.1	0.0	518.76	178.0	13.0	85910.0	16838.0	1721.0	25381.0	0.0	41970.0	
1301	2011	7	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	629.0	187.0	52.04	2.41	87.47	0.09	44.99	12.0	5.0	11491.0	3434.0	136.0	4782.0	2.0	3137.0	
1302	2011	7	XE	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4639.0	1070.0	164.59	11.34	313.99	1.0	579.08	245.0	10.0	87190.0	17411.0	1734.0	20725.0	178.0	47142.0	
1303	2011	7	YV	Mesa Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	912.0	197.0	16.84	4.25	44.52	0.0	131.39	29.0	5.0	13868.0	841.0	388.0	2091.0	0.0	10548.0	
1304	2011	8	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4748.0	893.0	225.58	43.5	285.03	0.61	338.29	187.0	24.0	60121.0	14458.0	3310.0	16433.0	11.0	25909.0	
1305	2011	8	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	155.0	13.0	3.0	0.0	9.0	0.0	1.0	0.0	0.0	618.0	118.0	0.0	481.0	0.0	19.0	
1306	2011	8	B6	JetBlue Airways	ORD	Chicago, IL: Chicago O'Hare International	225.0	65.0	18.78	3.88	23.86	0.0	18.48	14.0	2.0	5829.0	1664.0	646.0	1384.0	0.0	2135.0	
1307	2011	8	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	703.0	196.0	64.52	5.73	88.45	3.34	33.96	22.0	4.0	12320.0	3919.0	471.0	4985.0	116.0	2829.0	
1308	2011	8	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	574.0	130.0	44.63	5.59	44.11	0.0	35.67	6.0	2.0	7807.0	3016.0	562.0	2277.0	0.0	1952.0	
1309	2011	8	EV	Atlantic Southeast Airlines	ORD	Chicago, IL: Chicago O'Hare International	521.0	122.0	34.4	5.14	25.75	0.0	56.72	21.0	4.0	12027.0	3676.0	876.0	1378.0	0.0	6097.0	
1310	2011	8	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7509.0	1235.0	235.05	53.23	396.37	0.0	550.35	346.0	34.0	87233.0	24078.0	5949.0	27383.0	0.0	29823.0	
1311	2011	8	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2488.0	445.0	50.36	8.37	143.99	0.47	241.8	81.0	6.0	31544.0	3757.0	797.0	9424.0	31.0	17535.0	
1312	2011	8	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	5326.0	915.0	205.87	27.07	319.11	0.0	362.96	178.0	12.0	60044.0	13861.0	2333.0	17825.0	0.0	26025.0	
1313	2011	8	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	606.0	175.0	55.57	6.06	75.0	0.05	38.32	18.0	2.0	11350.0	3991.0	557.0	4299.0	5.0	2498.0	
1314	2011	8	XE	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4659.0	765.0	148.55	8.57	242.76	0.0	365.12	131.0	11.0	62550.0	15450.0	432.0	18769.0	0.0	27899.0	
1315	2011	8	YV	Mesa Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	937.0	125.0	30.67	39.19	29.05	0.0	26.09	30.0	6.0	10043.0	2323.0	4012.0	1608.0	0.0	2100.0	
1316	2011	9	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4381.0	755.0	194.74	16.45	319.38	0.86	223.57	29.0	2.0	41913.0	11334.0	829.0	16210.0	18.0	13522.0	
1317	2011	9	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	150.0	26.0	5.06	0.21	17.82	0.0	2.91	0.0	0.0	889.0	210.0	8.0	549.0	0.0	122.0	
1318	2011	9	B6	JetBlue Airways	ORD	Chicago, IL: Chicago O'Hare International	227.0	50.0	13.62	0.0	25.0	0.0	11.39	1.0	0.0	2871.0	720.0	0.0	1287.0	0.0	864.0	
1319	2011	9	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	629.0	164.0	44.33	4.25	99.11	0.77	15.54	1.0	1.0	7153.0	1846.0	431.0	4022.0	16.0	838.0	
1320	2011	9	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	496.0	74.0	26.25	2.72	36.22	0.0	8.82	1.0	0.0	3829.0	1497.0	159.0	1624.0	0.0	549.0	
1321	2011	9	EV	Atlantic Southeast Airlines	ORD	Chicago, IL: Chicago O'Hare International	651.0	177.0	47.21	6.26	30.51	0.0	93.01	20.0	2.0	12802.0	3586.0	465.0	1491.0	0.0	7260.0	
1322	2011	9	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	6808.0	905.0	182.28	29.38	344.97	0.0	348.36	94.0	2.0	56585.0	18872.0	2901.0	18292.0	0.0	16520.0	
1323	2011	9	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2290.0	349.0	46.85	5.92	144.21	2.05	149.97	20.0	0.0	17745.0	2521.0	422.0	7901.0	65.0	6836.0	
1324	2011	9	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4700.0	883.0	168.82	13.69	453.62	0.0	246.86	47.0	0.0	43168.0	10999.0	1803.0	15312.0	0.0	15054.0	
1325	2011	9	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	562.0	123.0	41.13	0.59	61.16	1.0	19.12	8.0	0.0	5577.0	1835.0	16.0	2539.0	27.0	1160.0	
1326	2011	9	XE	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	3962.0	634.0	174.49	2.27	137.04	0.0	320.19	103.0	2.0	44949.0	19254.0	312.0	5465.0	0.0	19918.0	
1327	2011	9	YV	Mesa Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	805.0	93.0	17.0	3.0	32.69	0.0	40.31	18.0	0.0	6325.0	1770.0	160.0	2268.0	0.0	2127.0	
1328	2011	10	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4521.0	610.0	175.19	13.93	211.05	0.09	209.74	36.0	8.0	32331.0	10613.0	1072.0	8187.0	10.0	12449.0	
1329	2011	10	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	155.0	15.0	3.05	0.0	9.86	0.0	2.09	0.0	0.0	535.0	110.0	0.0	339.0	0.0	86.0	
1330	2011	10	B6	JetBlue Airways	ORD	Chicago, IL: Chicago O'Hare International	228.0	59.0	21.05	0.1	21.48	0.0	16.37	1.0	0.0	3710.0	1370.0	21.0	952.0	0.0	1367.0	
1331	2011	10	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	640.0	116.0	30.21	7.36	67.59	1.27	9.57	6.0	1.0	4464.0	1007.0	546.0	2320.0	25.0	566.0	
1332	2011	10	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	474.0	40.0	16.04	0.73	14.8	0.0	8.44	0.0	1.0	1644.0	795.0	54.0	445.0	0.0	350.0	
1333	2011	10	EV	Atlantic Southeast Airlines	ORD	Chicago, IL: Chicago O'Hare International	635.0	136.0	40.24	1.29	20.18	0.0	74.29	22.0	2.0	9991.0	3912.0	52.0	681.0	0.0	5346.0	
1334	2011	10	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	6981.0	776.0	184.21	21.15	288.45	0.0	282.18	56.0	3.0	44723.0	19357.0	1631.0	10307.0	0.0	13428.0	
1335	2011	10	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2457.0	270.0	44.24	1.49	86.52	1.0	136.75	22.0	1.0	12771.0	2815.0	36.0	2998.0	20.0	6902.0	
1336	2011	10	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4784.0	612.0	158.84	5.63	213.76	0.39	233.38	38.0	2.0	29681.0	8400.0	429.0	6779.0	13.0	14060.0	
1337	2011	10	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	594.0	82.0	37.38	1.53	32.32	0.39	10.38	1.0	2.0	4324.0	2082.0	83.0	1578.0	7.0	574.0	
1338	2011	10	XE	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4033.0	487.0	109.09	2.76	136.71	0.1	238.34	91.0	2.0	26612.0	10399.0	226.0	4273.0	2.0	11712.0	
1339	2011	10	YV	Mesa Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	822.0	78.0	17.27	1.77	13.48	0.0	45.48	12.0	0.0	4809.0	1138.0	167.0	583.0	0.0	2921.0	
1340	2011	11	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4033.0	849.0	153.01	9.63	484.3	0.0	202.06	48.0	4.0	49851.0	9101.0	651.0	27522.0	0.0	12577.0	
1341	2011	11	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	143.0	19.0	4.05	0.0	13.0	0.0	1.95	0.0	0.0	2254.0	509.0	0.0	1639.0	0.0	106.0	
1342	2011	11	B6	JetBlue Airways	ORD	Chicago, IL: Chicago O'Hare International	187.0	41.0	8.8	0.0	26.07	0.0	6.12	0.0	0.0	2910.0	630.0	0.0	2074.0	0.0	206.0	
1343	2011	11	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	669.0	182.0	43.87	4.16	110.59	0.0	23.38	2.0	0.0	9387.0	1570.0	319.0	6024.0	0.0	1474.0	
1344	2011	11	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	475.0	103.0	17.5	3.9	71.43	0.0	10.17	2.0	0.0	6300.0	1214.0	140.0	4228.0	0.0	718.0	
1345	2011	11	EV	Atlantic Southeast Airlines	ORD	Chicago, IL: Chicago O'Hare International	446.0	127.0	35.46	22.11	15.28	0.0	54.15	16.0	2.0	10053.0	2985.0	2313.0	687.0	0.0	4068.0	
1346	2011	11	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	6584.0	1200.0	151.73	39.9	649.02	0.0	359.35	138.0	2.0	78416.0	21595.0	2952.0	36325.0	0.0	17544.0	
1347	2011	11	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2340.0	502.0	30.12	3.71	275.74	0.0	192.43	60.0	1.0	39446.0	2622.0	325.0	22726.0	0.0	13773.0	
1348	2011	11	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4315.0	748.0	125.85	4.93	419.0	1.0	197.22	49.0	5.0	40315.0	8097.0	289.0	19745.0	28.0	12156.0	
1349	2011	11	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	577.0	132.0	39.24	0.88	72.45	0.96	18.47	6.0	1.0	7511.0	1888.0	43.0	4558.0	26.0	996.0	
1350	2011	11	XE	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	3923.0	784.0	137.13	2.97	379.23	0.0	264.67	80.0	3.0	64393.0	13300.0	376.0	30982.0	0.0	19735.0	
1351	2011	11	YV	Mesa Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	703.0	103.0	37.63	2.53	48.59	0.0	14.25	17.0	0.0	7224.0	3347.0	248.0	2846.0	0.0	783.0	
1352	2011	12	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	3961.0	502.0	140.35	7.44	242.49	0.0	111.73	45.0	6.0	26456.0	11285.0	210.0	8633.0	0.0	6328.0	
1353	2011	12	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	140.0	16.0	2.06	1.44	12.5	0.0	0.0	0.0	0.0	681.0	46.0	27.0	608.0	0.0	0.0	
1354	2011	12	B6	JetBlue Airways	ORD	Chicago, IL: Chicago O'Hare International	176.0	35.0	12.34	0.0	18.09	0.0	4.57	0.0	0.0	2436.0	1064.0	0.0	992.0	0.0	380.0	
1355	2011	12	CO	Continental Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	696.0	154.0	51.12	0.85	75.81	0.0	26.22	0.0	0.0	5672.0	2315.0	26.0	2128.0	0.0	1203.0	
1356	2011	12	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	446.0	66.0	20.32	3.16	28.28	0.0	14.24	2.0	1.0	2987.0	974.0	128.0	1251.0	0.0	634.0	
1357	2011	12	EV	Atlantic Southeast Airlines	ORD	Chicago, IL: Chicago O'Hare International	547.0	116.0	30.0	8.16	23.92	0.0	53.92	24.0	1.0	8629.0	3066.0	485.0	1225.0	0.0	3853.0	
1358	2011	12	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	6627.0	761.0	156.67	24.96	322.59	0.47	256.31	64.0	4.0	48815.0	18449.0	1500.0	13938.0	8.0	14920.0	
1359	2011	12	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2238.0	383.0	37.3	5.65	131.86	0.75	207.44	36.0	2.0	18692.0	2136.0	231.0	6092.0	15.0	10218.0	
1360	2011	12	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4230.0	678.0	196.71	7.58	277.56	0.0	196.15	45.0	2.0	30993.0	10991.0	351.0	8412.0	0.0	11239.0	
1361	2011	12	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	608.0	91.0	25.98	0.06	50.72	0.0	14.23	3.0	1.0	3825.0	1179.0	7.0	1941.0	0.0	698.0	
1362	2011	12	XE	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4265.0	650.0	120.49	1.07	188.87	1.42	338.16	39.0	2.0	41555.0	9303.0	45.0	8993.0	28.0	23186.0	
1363	2011	12	YV	Mesa Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	722.0	104.0	23.0	3.0	35.82	1.0	41.18	9.0	1.0	5655.0	1863.0	112.0	1351.0	24.0	2305.0	
1364	2012	1	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	3988.0	448.0	146.97	12.18	182.15	0.0	106.71	114.0	5.0	27471.0	11253.0	1047.0	8265.0	0.0	6906.0	
1365	2012	1	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	129.0	17.0	5.0	3.57	7.43	0.0	1.0	2.0	0.0	1402.0	321.0	418.0	647.0	0.0	16.0	
1366	2012	1	B6	JetBlue Airways	ORD	Chicago, IL: Chicago O'Hare International	147.0	32.0	11.33	0.0	16.54	0.0	4.13	0.0	1.0	2176.0	555.0	0.0	1437.0	0.0	184.0	
1367	2012	1	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	403.0	66.0	19.16	3.05	30.61	1.0	12.18	6.0	1.0	3389.0	784.0	365.0	1493.0	30.0	717.0	
1368	2012	1	EV	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4932.0	964.0	178.71	63.23	247.85	1.69	472.52	224.0	5.0	69220.0	16958.0	7192.0	10742.0	43.0	34285.0	
1369	2012	1	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	6706.0	986.0	171.53	43.88	384.71	0.0	385.89	288.0	14.0	68656.0	19776.0	4979.0	19004.0	0.0	24897.0	
1370	2012	1	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2049.0	371.0	55.68	7.8	146.4	0.75	160.37	93.0	2.0	21413.0	3924.0	413.0	8222.0	12.0	8842.0	
1371	2012	1	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4866.0	793.0	203.03	11.29	367.79	0.0	210.88	139.0	4.0	44385.0	12649.0	806.0	14336.0	0.0	16594.0	
1372	2012	1	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	594.0	91.0	27.56	0.68	44.72	1.0	17.04	7.0	2.0	5381.0	1516.0	114.0	2564.0	40.0	1147.0	
1373	2012	1	VX	Virgin America	ORD	Chicago, IL: Chicago O'Hare International	182.0	29.0	3.91	8.22	5.34	0.0	11.53	4.0	0.0	1589.0	139.0	368.0	343.0	0.0	739.0	
1374	2012	1	YV	Mesa Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	795.0	99.0	21.0	2.0	26.91	0.0	49.09	31.0	0.0	5185.0	1120.0	35.0	1276.0	0.0	2754.0	
1375	2012	2	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	3974.0	421.0	109.37	6.04	185.95	1.67	117.97	84.0	12.0	30632.0	9935.0	594.0	11141.0	27.0	8935.0	
1376	2012	2	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	119.0	12.0	4.35	0.01	6.65	0.0	0.99	0.0	1.0	785.0	185.0	1.0	491.0	0.0	108.0	
1377	2012	2	B6	JetBlue Airways	ORD	Chicago, IL: Chicago O'Hare International	141.0	26.0	7.36	0.0	13.1	0.0	5.54	0.0	0.0	1699.0	374.0	0.0	1011.0	0.0	314.0	
1378	2012	2	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	394.0	47.0	10.88	1.0	24.34	0.0	10.78	0.0	0.0	3133.0	595.0	78.0	2016.0	0.0	444.0	
1379	2012	2	EV	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4618.0	715.0	152.45	69.49	144.04	0.0	349.02	163.0	10.0	60249.0	18268.0	8634.0	6929.0	0.0	26418.0	
1380	2012	2	F9	Frontier Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4.0	4.0	0.91	0.0	1.57	0.0	1.52	0.0	0.0	826.0	173.0	0.0	281.0	0.0	372.0	
1381	2012	2	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	6150.0	720.0	116.77	37.05	288.86	0.0	277.33	193.0	11.0	51389.0	14917.0	5651.0	14872.0	0.0	15949.0	
1382	2012	2	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2025.0	293.0	31.4	8.2	131.95	0.66	120.79	70.0	2.0	19694.0	2055.0	591.0	9665.0	19.0	7364.0	
1383	2012	2	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4823.0	768.0	177.43	7.17	376.29	0.0	207.11	84.0	6.0	40609.0	8464.0	791.0	18490.0	0.0	12864.0	
1384	2012	2	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	561.0	71.0	21.58	0.0	40.63	0.0	8.79	1.0	1.0	4793.0	1025.0	0.0	3255.0	0.0	513.0	
1385	2012	2	VX	Virgin America	ORD	Chicago, IL: Chicago O'Hare International	172.0	16.0	1.62	2.63	8.15	0.0	3.6	2.0	0.0	1057.0	56.0	142.0	698.0	0.0	161.0	
1386	2012	2	YV	Mesa Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	716.0	71.0	13.0	0.0	21.33	0.0	36.67	18.0	1.0	5535.0	979.0	0.0	1435.0	0.0	3121.0	
1387	2012	3	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4428.0	801.0	153.36	15.77	414.48	1.0	216.4	64.0	5.0	47397.0	10261.0	1206.0	20709.0	17.0	15204.0	
1388	2012	3	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	144.0	21.0	5.77	0.0	12.74	0.0	2.48	0.0	0.0	1178.0	131.0	0.0	912.0	0.0	135.0	
1389	2012	3	B6	JetBlue Airways	ORD	Chicago, IL: Chicago O'Hare International	155.0	38.0	11.84	0.0	21.04	0.0	5.12	1.0	1.0	2423.0	726.0	0.0	1373.0	0.0	324.0	
1390	2012	3	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	480.0	97.0	17.88	3.4	57.06	0.0	18.66	2.0	0.0	5078.0	932.0	400.0	2729.0	0.0	1017.0	
1391	2012	3	EV	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4472.0	930.0	182.91	115.74	191.98	0.0	439.36	95.0	8.0	74703.0	18201.0	10838.0	11954.0	0.0	33710.0	
1392	2012	3	F9	Frontier Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	5.0	5.0	0.83	0.0	3.01	0.0	1.16	0.0	0.0	575.0	66.0	0.0	275.0	0.0	234.0	
1393	2012	3	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	6542.0	987.0	142.43	43.65	446.45	0.13	354.33	93.0	13.0	74603.0	24935.0	3603.0	25205.0	2.0	20858.0	
1394	2012	3	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2278.0	416.0	41.1	9.31	167.26	0.0	198.33	59.0	5.0	32076.0	3710.0	744.0	13109.0	0.0	14513.0	
1395	2012	3	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	5537.0	1221.0	333.69	14.47	523.67	0.0	349.17	69.0	8.0	59016.0	17194.0	531.0	21926.0	0.0	19365.0	
1396	2012	3	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	616.0	135.0	40.46	0.0	76.45	0.18	17.92	3.0	0.0	7051.0	1985.0	0.0	4264.0	6.0	796.0	
1397	2012	3	VX	Virgin America	ORD	Chicago, IL: Chicago O'Hare International	186.0	52.0	5.04	8.92	15.44	0.0	22.6	1.0	0.0	4009.0	249.0	271.0	1525.0	0.0	1964.0	
1398	2012	3	YV	Mesa Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	775.0	120.0	14.88	15.73	25.85	0.0	63.55	13.0	1.0	7798.0	1124.0	1253.0	1039.0	0.0	4382.0	
1399	2012	4	AA	American Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4369.0	533.0	142.94	17.86	180.39	0.67	191.15	38.0	8.0	29802.0	9456.0	1745.0	5802.0	10.0	12789.0	
1400	2012	4	AS	Alaska Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	146.0	12.0	5.21	0.0	4.79	0.0	2.0	0.0	0.0	351.0	141.0	0.0	145.0	0.0	65.0	
1401	2012	4	B6	JetBlue Airways	ORD	Chicago, IL: Chicago O'Hare International	150.0	17.0	10.62	0.0	5.25	0.0	1.13	0.0	0.0	825.0	621.0	0.0	178.0	0.0	26.0	
1402	2012	4	DL	Delta Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	471.0	56.0	17.18	2.35	21.1	0.0	15.37	1.0	1.0	2308.0	892.0	82.0	639.0	0.0	695.0	
1403	2012	4	EV	ExpressJet Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4451.0	612.0	152.95	21.43	137.43	0.31	299.88	24.0	3.0	37737.0	13881.0	2210.0	5098.0	9.0	16539.0	
1404	2012	4	F9	Frontier Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2.0	1.0	0.21	0.0	0.79	0.0	0.0	0.0	0.0	29.0	6.0	0.0	23.0	0.0	0.0	
1405	2012	4	MQ	American Eagle Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	7195.0	647.0	153.74	17.4	198.76	0.0	277.1	46.0	9.0	45542.0	22896.0	855.0	8141.0	0.0	13650.0	
1406	2012	4	OO	SkyWest Airlines Inc.	ORD	Chicago, IL: Chicago O'Hare International	2548.0	323.0	38.66	1.97	109.83	1.67	170.87	19.0	0.0	15240.0	2608.0	258.0	4325.0	25.0	8024.0	
1407	2012	4	UA	United Air Lines Inc.	ORD	Chicago, IL: Chicago O'Hare International	4919.0	827.0	267.82	5.33	308.62	1.88	243.35	44.0	3.0	39450.0	13953.0	271.0	9179.0	127.0	15920.0	
1408	2012	4	US	US Airways Inc.	ORD	Chicago, IL: Chicago O'Hare International	582.0	75.0	34.65	0.24	31.08	0.0	9.04	2.0	0.0	2769.0	1496.0	4.0	912.0	0.0	357.0	
1409	2012	4	VX	Virgin America	ORD	Chicago, IL: Chicago O'Hare International	180.0	19.0	1.83	3.12	3.08	0.0	10.96	0.0	0.0	968.0	60.0	103.0	128.0	0.0	677.0	
